YrCaught,YrTagged,Length,Weight,Site,AgeP
2,2,83,NA,Site 1,0
2,2,68,NA,Site 1,0
2,2,175,NA,Site 1,3
2,2,98,NA,Site 1,0
2,2,73,NA,Site 1,0
2,2,122,NA,Site 1,1
2,2,81,NA,Site 1,0
2,2,73,NA,Site 1,0
2,2,75,NA,Site 1,0
2,2,102,NA,Site 1,1
2,2,81,NA,Site 1,0
2,2,221,NA,Site 1,3
2,2,81,NA,Site 1,0
2,2,114,NA,Site 1,1
2,2,87,NA,Site 1,0
2,2,80,NA,Site 1,0
2,2,83,NA,Site 1,0
2,2,119,NA,Site 1,1
2,2,80,NA,Site 1,0
2,2,101,NA,Site 1,1
2,2,78,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,72,NA,Site 1,0
2,2,70,NA,Site 1,0
2,2,78,NA,Site 1,0
2,2,148,NA,Site 1,2
2,2,159,NA,Site 1,2
2,2,94,NA,Site 1,0
2,2,113,NA,Site 1,1
2,2,69,NA,Site 1,0
2,2,87,NA,Site 1,0
2,2,76,NA,Site 1,0
2,2,87,NA,Site 1,0
2,2,76,NA,Site 1,0
2,2,80,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,92,NA,Site 1,0
2,2,72,NA,Site 1,0
2,2,108,NA,Site 1,1
2,2,106,NA,Site 1,1
2,2,86,NA,Site 1,0
2,2,92,NA,Site 1,0
2,2,87,NA,Site 1,0
2,2,75,NA,Site 1,0
2,2,78,NA,Site 1,0
2,2,80,NA,Site 1,0
2,2,70,NA,Site 1,0
2,2,82,NA,Site 1,0
2,2,88,NA,Site 1,0
2,2,92,NA,Site 1,0
2,2,111,NA,Site 1,1
2,2,83,NA,Site 1,0
2,2,90,NA,Site 1,0
2,2,82,NA,Site 1,0
2,2,117,NA,Site 1,1
2,2,68,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,78,NA,Site 1,0
2,2,95,NA,Site 1,0
2,2,81,NA,Site 1,0
2,2,87,NA,Site 1,0
2,2,147,NA,Site 1,2
2,2,82,NA,Site 1,0
2,2,89,NA,Site 1,0
2,2,67,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,131,NA,Site 1,1
2,2,78,NA,Site 1,0
2,2,79,NA,Site 1,0
2,2,69,NA,Site 1,0
2,2,126,NA,Site 1,1
2,2,84,NA,Site 1,0
2,2,87,NA,Site 1,0
2,2,84,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,150,NA,Site 1,2
2,2,123,NA,Site 1,1
2,2,78,NA,Site 1,0
2,2,141,NA,Site 1,2
2,2,86,NA,Site 1,0
2,2,139,NA,Site 1,2
2,2,124,NA,Site 1,1
2,2,77,NA,Site 1,0
2,2,74,NA,Site 1,0
2,2,73,NA,Site 1,0
2,2,72,NA,Site 1,0
2,2,97,NA,Site 1,0
2,2,85,NA,Site 1,0
2,2,73,NA,Site 1,0
2,2,83,NA,Site 1,0
2,2,74,NA,Site 1,0
2,2,85,NA,Site 1,0
2,2,94,NA,Site 1,0
2,2,90,NA,Site 1,0
2,2,73,NA,Site 1,0
2,1,132,NA,Site 1,1
2,2,90,NA,Site 1,0
2,2,143,NA,Site 1,2
2,2,132,NA,Site 1,1
2,2,74,NA,Site 1,0
2,2,142,NA,Site 1,2
2,2,95,NA,Site 1,0
2,2,78,NA,Site 1,0
2,2,81,NA,Site 1,0
2,2,74,NA,Site 1,0
2,2,119,NA,Site 1,1
2,2,89,NA,Site 1,0
2,2,114,NA,Site 1,1
2,2,77,NA,Site 1,0
2,2,127,NA,Site 1,1
2,2,75,NA,Site 1,0
2,2,116,NA,Site 1,1
2,2,123,NA,Site 1,1
2,2,73,NA,Site 1,0
2,2,85,NA,Site 1,0
2,2,74,NA,Site 1,0
2,2,131,NA,Site 1,1
2,2,125,NA,Site 1,1
2,2,77,NA,Site 1,0
2,2,78,NA,Site 1,0
2,2,175,NA,Site 1,3
2,2,79,NA,Site 1,0
2,2,116,NA,Site 1,1
2,2,81,NA,Site 1,0
2,2,72,NA,Site 1,0
2,2,79,NA,Site 1,0
2,2,79,NA,Site 1,0
2,2,78,NA,Site 1,0
2,2,175,NA,Site 1,3
2,2,90,NA,Site 1,0
2,2,112,NA,Site 1,1
2,2,118,NA,Site 1,1
2,2,73,NA,Site 1,0
2,2,68,NA,Site 1,0
2,2,84,NA,Site 1,0
2,2,146,NA,Site 1,2
2,2,89,NA,Site 1,0
2,2,142,NA,Site 1,2
2,2,72,NA,Site 1,0
2,2,86,NA,Site 1,0
2,2,131,NA,Site 1,1
2,2,77,NA,Site 1,0
2,2,71,NA,Site 1,0
2,2,73,NA,Site 1,0
2,2,72,NA,Site 1,0
2,2,69,NA,Site 1,0
2,2,80,NA,Site 1,0
2,2,83,NA,Site 1,0
2,2,155,NA,Site 1,2
2,2,81,NA,Site 1,0
2,2,149,NA,Site 1,2
2,2,133,NA,Site 1,1
2,2,79,NA,Site 1,0
2,2,80,NA,Site 1,0
2,2,125,NA,Site 1,1
2,2,129,NA,Site 1,1
2,2,84,NA,Site 1,0
2,2,151,NA,Site 1,2
2,NA,62,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,47,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,73,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,53,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,61,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,68,NA,Site 3,0
2,NA,74,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,68,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,93,NA,Site 3,0
2,NA,60,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,75,NA,Site 3,0
2,NA,65,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,60,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,56,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,52,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,56,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,53,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,61,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,55,NA,Site 3,0
2,NA,50,NA,Site 3,0
2,NA,55,NA,Site 3,0
2,NA,60,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,61,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,53,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,56,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,55,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,56,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,53,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,67,NA,Site 3,0
2,NA,61,NA,Site 3,0
2,NA,66,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,56,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,53,NA,Site 3,0
2,NA,60,NA,Site 3,0
2,NA,58,NA,Site 3,0
2,NA,62,NA,Site 3,0
2,NA,61,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,82,NA,Site 3,0
2,NA,70,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,56,NA,Site 3,0
2,NA,57,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,59,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,60,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,47,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,NA,64,NA,Site 3,0
2,NA,54,NA,Site 3,0
2,NA,45,NA,Site 3,0
2,NA,61,NA,Site 3,0
2,NA,63,NA,Site 3,0
2,1,124,NA,Site 3,1
2,2,141,NA,Site 3,2
2,2,102,NA,Site 3,1
2,2,81,NA,Site 3,0
2,2,87,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,90,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,97,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,85,NA,Site 3,0
2,2,84,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,85,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,87,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,87,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,65,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,118,NA,Site 3,1
2,2,66,NA,Site 3,0
2,2,85,NA,Site 3,0
2,2,127,NA,Site 3,1
2,2,149,NA,Site 3,2
2,2,167,NA,Site 3,2
2,2,118,NA,Site 3,1
2,2,70,NA,Site 3,0
2,2,134,NA,Site 3,1
2,2,77,NA,Site 3,0
2,2,128,NA,Site 3,1
2,2,83,NA,Site 3,0
2,2,87,NA,Site 3,0
2,2,104,NA,Site 3,1
2,2,74,NA,Site 3,0
2,2,82,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,66,NA,Site 3,0
2,2,70,NA,Site 3,0
2,2,159,NA,Site 3,2
2,2,153,NA,Site 3,2
2,2,66,NA,Site 3,0
2,2,78,NA,Site 3,0
2,2,97,NA,Site 3,0
2,2,123,NA,Site 3,1
2,2,68,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,61,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,82,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,71,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,70,NA,Site 3,0
2,2,147,NA,Site 3,2
2,2,120,NA,Site 3,1
2,2,86,NA,Site 3,0
2,2,84,NA,Site 3,0
2,2,65,NA,Site 3,0
2,2,85,NA,Site 3,0
2,2,76,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,92,NA,Site 3,0
2,2,82,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,82,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,137,NA,Site 3,2
2,2,80,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,142,NA,Site 3,2
2,2,88,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,81,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,117,NA,Site 3,1
2,2,77,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,84,NA,Site 3,0
2,2,65,NA,Site 3,0
2,2,80,NA,Site 3,0
2,2,95,NA,Site 3,0
2,2,131,NA,Site 3,1
2,2,81,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,78,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,76,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,145,NA,Site 3,2
2,2,78,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,84,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,119,NA,Site 3,1
2,2,87,NA,Site 3,0
2,2,80,NA,Site 3,0
2,2,81,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,89,NA,Site 3,0
2,2,85,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,71,NA,Site 3,0
2,2,81,NA,Site 3,0
2,2,118,NA,Site 3,1
2,2,125,NA,Site 3,1
2,2,89,NA,Site 3,0
2,2,82,NA,Site 3,0
2,2,65,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,66,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,71,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,70,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,81,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,89,NA,Site 3,0
2,2,70,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,89,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,81,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,115,NA,Site 3,1
2,2,72,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,81,NA,Site 3,0
2,2,66,NA,Site 3,0
2,2,147,NA,Site 3,2
2,2,74,NA,Site 3,0
2,2,76,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,78,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,84,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,78,NA,Site 3,0
2,2,76,NA,Site 3,0
2,2,87,NA,Site 3,0
2,2,78,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,65,NA,Site 3,0
2,2,122,NA,Site 3,1
2,2,103,NA,Site 3,1
2,2,127,NA,Site 3,1
2,2,86,NA,Site 3,0
2,2,88,NA,Site 3,0
2,2,99,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,71,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,92,NA,Site 3,0
2,1,132,NA,Site 3,1
2,2,81,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,71,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,70,NA,Site 3,0
2,2,78,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,71,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,88,NA,Site 3,0
2,2,88,NA,Site 3,0
2,2,76,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,77,NA,Site 3,0
2,2,87,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,86,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,74,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,67,NA,Site 3,0
2,2,144,NA,Site 3,2
2,2,74,NA,Site 3,0
2,2,80,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,83,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,73,NA,Site 3,0
2,2,72,NA,Site 3,0
2,2,70,NA,Site 3,0
2,2,113,NA,Site 3,1
2,2,77,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,80,NA,Site 3,0
2,2,69,NA,Site 3,0
2,2,75,NA,Site 3,0
2,2,68,NA,Site 3,0
2,2,79,NA,Site 3,0
2,2,68,NA,Site 3,0
3,NA,64,NA,Site 2,0
3,NA,104,NA,Site 2,1
3,NA,63,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,57,NA,Site 2,0
3,NA,58,NA,Site 2,0
3,NA,60,NA,Site 2,0
3,NA,59,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,62,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,56,NA,Site 2,0
3,NA,58,NA,Site 2,0
3,NA,58,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,52,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,60,NA,Site 2,0
3,NA,62,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,60,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,57,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,58,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,62,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,55,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,53,NA,Site 2,0
3,NA,55,NA,Site 2,0
3,NA,60,NA,Site 2,0
3,NA,51,NA,Site 2,0
3,NA,48,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,59,NA,Site 2,0
3,NA,55,NA,Site 2,0
3,NA,60,NA,Site 2,0
3,NA,48,NA,Site 2,0
3,NA,55,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,49,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,55,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,59,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,57,NA,Site 2,0
3,NA,63,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,52,NA,Site 2,0
3,NA,53,NA,Site 2,0
3,NA,57,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,51,NA,Site 2,0
3,NA,60,NA,Site 2,0
3,NA,45,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,62,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,64,NA,Site 2,0
3,NA,57,NA,Site 2,0
3,NA,55,NA,Site 2,0
3,NA,52,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,49,NA,Site 2,0
3,NA,61,NA,Site 2,0
3,NA,54,NA,Site 2,0
3,NA,58,NA,Site 2,0
3,NA,57,NA,Site 2,0
3,NA,41,NA,Site 2,0
3,NA,49,NA,Site 2,0
3,NA,72,NA,Site 2,0
3,3,65,NA,Site 2,0
3,3,75,NA,Site 2,0
3,3,98,NA,Site 2,0
3,3,127,NA,Site 2,1
3,3,112,NA,Site 2,1
3,3,115,NA,Site 2,1
3,3,108,NA,Site 2,1
3,3,66,NA,Site 2,0
3,3,83,NA,Site 2,0
3,3,73,NA,Site 2,0
3,3,115,NA,Site 2,1
3,3,119,NA,Site 2,1
3,3,99,NA,Site 2,0
3,3,72,NA,Site 2,0
3,3,75,NA,Site 2,0
3,3,102,NA,Site 2,1
3,3,70,NA,Site 2,0
3,3,85,NA,Site 2,0
3,3,78,NA,Site 2,0
3,3,69,NA,Site 2,0
3,3,69,NA,Site 2,0
3,3,82,NA,Site 2,0
3,3,68,NA,Site 2,0
3,3,76,NA,Site 2,0
3,3,76,NA,Site 2,0
3,3,123,NA,Site 2,1
3,3,70,NA,Site 2,0
3,3,78,NA,Site 2,0
3,3,108,NA,Site 2,1
3,3,79,NA,Site 2,0
3,3,134,NA,Site 2,1
3,3,78,NA,Site 2,0
3,3,73,NA,Site 2,0
3,3,65,NA,Site 2,0
3,3,131,NA,Site 2,1
3,1,165,NA,Site 2,2
3,3,75,NA,Site 2,0
3,3,96,NA,Site 2,0
3,3,90,NA,Site 2,0
3,3,110,NA,Site 2,1
3,3,122,NA,Site 2,1
3,3,69,NA,Site 2,0
3,3,83,NA,Site 2,0
3,3,106,NA,Site 2,1
3,3,182,NA,Site 2,3
3,3,122,NA,Site 2,1
3,3,84,NA,Site 2,0
3,3,71,NA,Site 2,0
3,3,91,NA,Site 2,0
3,3,104,NA,Site 2,1
3,3,69,NA,Site 2,0
3,3,107,NA,Site 2,1
3,3,162,NA,Site 2,2
3,3,198,NA,Site 2,3
3,3,69,NA,Site 2,0
3,3,78,NA,Site 2,0
3,3,76,NA,Site 2,0
3,3,73,NA,Site 2,0
3,3,68,NA,Site 2,0
3,3,96,NA,Site 2,0
3,3,182,NA,Site 2,3
3,3,72,NA,Site 2,0
3,3,71,NA,Site 2,0
3,3,113,NA,Site 2,1
3,3,66,NA,Site 2,0
3,3,74,NA,Site 2,0
3,3,69,NA,Site 2,0
3,3,87,NA,Site 2,0
3,3,77,NA,Site 2,0
3,3,106,NA,Site 2,1
3,3,72,NA,Site 2,0
3,3,120,NA,Site 2,1
3,3,75,NA,Site 2,0
3,3,70,NA,Site 2,0
3,3,124,NA,Site 2,1
3,3,76,NA,Site 2,0
3,3,86,NA,Site 2,0
3,3,80,NA,Site 2,0
3,3,153,NA,Site 2,2
3,3,192,NA,Site 2,3
3,3,68,NA,Site 2,0
3,3,81,NA,Site 2,0
3,3,122,NA,Site 2,1
3,3,104,NA,Site 2,1
3,3,70,NA,Site 2,0
3,3,65,NA,Site 2,0
3,3,78,NA,Site 2,0
3,3,77,NA,Site 2,0
3,3,70,NA,Site 2,0
3,3,80,NA,Site 2,0
3,3,82,NA,Site 2,0
3,3,64,NA,Site 2,0
3,3,69,NA,Site 2,0
3,3,161,NA,Site 2,2
3,3,74,NA,Site 2,0
3,3,73,NA,Site 2,0
3,3,127,NA,Site 2,1
3,3,70,NA,Site 2,0
3,3,115,NA,Site 2,1
3,3,101,NA,Site 2,1
3,3,101,NA,Site 2,1
3,3,120,NA,Site 2,1
3,3,70,NA,Site 2,0
3,3,67,NA,Site 2,0
3,3,126,NA,Site 2,1
3,3,90,NA,Site 2,0
3,3,78,NA,Site 2,0
3,3,113,NA,Site 2,1
3,3,122,NA,Site 2,1
3,3,73,NA,Site 2,0
3,3,93,NA,Site 2,0
3,3,109,NA,Site 2,1
3,3,124,NA,Site 2,1
3,3,76,NA,Site 2,0
3,3,71,NA,Site 2,0
3,3,83,NA,Site 2,0
3,3,72,NA,Site 2,0
3,3,56,NA,Site 2,0
3,3,87,NA,Site 2,0
3,3,150,NA,Site 2,2
3,3,74,NA,Site 2,0
3,3,67,NA,Site 2,0
3,3,82,NA,Site 2,0
3,3,113,NA,Site 2,1
3,3,79,NA,Site 2,0
3,3,110,NA,Site 2,1
3,3,132,NA,Site 2,1
3,3,97,NA,Site 2,0
3,NA,165,NA,Site 1,2
3,NA,59,NA,Site 1,0
3,NA,52,NA,Site 1,0
3,NA,57,NA,Site 1,0
3,NA,51,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,58,NA,Site 1,0
3,NA,54,NA,Site 1,0
3,NA,60,NA,Site 1,0
3,NA,59,NA,Site 1,0
3,NA,48,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,64,NA,Site 1,0
3,NA,57,NA,Site 1,0
3,NA,61,NA,Site 1,0
3,NA,52,NA,Site 1,0
3,NA,58,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,64,NA,Site 1,0
3,NA,52,NA,Site 1,0
3,NA,64,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,54,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,55,NA,Site 1,0
3,NA,57,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,58,NA,Site 1,0
3,NA,61,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,61,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,55,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,58,NA,Site 1,0
3,NA,58,NA,Site 1,0
3,NA,55,NA,Site 1,0
3,NA,60,NA,Site 1,0
3,NA,61,NA,Site 1,0
3,NA,48,NA,Site 1,0
3,NA,57,NA,Site 1,0
3,NA,61,NA,Site 1,0
3,NA,50,NA,Site 1,0
3,NA,48,NA,Site 1,0
3,NA,51,NA,Site 1,0
3,NA,54,NA,Site 1,0
3,NA,60,NA,Site 1,0
3,NA,59,NA,Site 1,0
3,NA,56,NA,Site 1,0
3,NA,50,NA,Site 1,0
3,NA,55,NA,Site 1,0
3,NA,47,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,58,NA,Site 1,0
3,NA,46,NA,Site 1,0
3,NA,57,NA,Site 1,0
3,NA,56,NA,Site 1,0
3,NA,49,NA,Site 1,0
3,NA,45,NA,Site 1,0
3,NA,57,NA,Site 1,0
3,NA,47,NA,Site 1,0
3,NA,60,NA,Site 1,0
3,NA,64,NA,Site 1,0
3,NA,61,NA,Site 1,0
3,NA,62,NA,Site 1,0
3,NA,46,NA,Site 1,0
3,NA,67,NA,Site 1,0
3,NA,63,NA,Site 1,0
3,NA,54,NA,Site 1,0
3,NA,51,NA,Site 1,0
3,NA,54,NA,Site 1,0
3,NA,64,NA,Site 1,0
3,3,73,NA,Site 1,0
3,3,76,NA,Site 1,0
3,3,136,NA,Site 1,1
3,3,135,NA,Site 1,1
3,3,74,NA,Site 1,0
3,3,65,NA,Site 1,0
3,3,73,NA,Site 1,0
3,3,63,NA,Site 1,0
3,3,75,NA,Site 1,0
3,3,65,NA,Site 1,0
3,3,96,NA,Site 1,0
3,3,119,NA,Site 1,1
3,3,167,NA,Site 1,2
3,3,76,NA,Site 1,0
3,3,134,NA,Site 1,1
3,3,107,NA,Site 1,1
3,3,154,NA,Site 1,2
3,3,127,NA,Site 1,1
3,3,118,NA,Site 1,1
3,3,85,NA,Site 1,0
3,3,103,NA,Site 1,1
3,3,101,NA,Site 1,1
3,3,70,NA,Site 1,0
3,3,69,NA,Site 1,0
3,3,113,NA,Site 1,1
3,3,73,NA,Site 1,0
3,3,72,NA,Site 1,0
3,3,111,NA,Site 1,1
3,3,71,NA,Site 1,0
3,3,79,NA,Site 1,0
3,3,105,NA,Site 1,1
3,3,183,NA,Site 1,3
3,3,138,NA,Site 1,2
3,2,119,NA,Site 1,1
3,3,168,NA,Site 1,2
3,3,66,NA,Site 1,0
3,3,87,NA,Site 1,0
3,3,125,NA,Site 1,1
3,3,228,NA,Site 1,3
